Dataset	ScanNumber	ScanTime	ScanType	TotalIonIntensity	BasePeakIntensity	BasePeakMZ	BasePeakSignalToNoiseRatio	IonCount	IonCountRaw	ScanTypeName
567472	3137	11.6969	2	8.4131E+06	721515	974.4815	200.3	967	5612	HCD-HMSn
567472	3138	11.6992	2	3.9833E+06	109583	402.2191	40.11	757	5564	HCD-HMSn
567472	3139	11.7021	1	3.2327E+09	9.7321E+08	437.2532	2648	9059	9059	HMS
567472	3140	11.7065	2	4.0903E+07	2.5037E+06	437.2354	127.6	926	4496	HCD-HMSn
567472	3141	11.7087	2	2.4506E+06	262097	128.0822	176.9	689	3411	HCD-HMSn
567472	3142	11.7109	1	4.2403E+09	1.221E+09	437.2531	2780	9461	9461	HMS
567472	3143	11.7153	2	4.8586E+06	293387	358.229	171.1	880	4460	HCD-HMSn
567472	3144	11.7176	2	8.8313E+06	518227	549.054	204.6	1357	8646	HCD-HMSn
567472	3145	11.7198	2	1.7502E+06	205813	464.7571	138.7	545	3028	HCD-HMSn
567472	3146	11.7221	2	1.8046E+06	593906	613.2951	336.3	366	2128	HCD-HMSn
567472	3147	11.7244	2	2.1037E+06	66543	985.1471	27.58	491	3183	HCD-HMSn
567472	3148	11.7266	2	4.7024E+06	1.0331E+06	726.4056	353	510	2883	HCD-HMSn
567472	3149	11.7295	1	4.4646E+09	1.3667E+09	437.2532	2620	8856	8856	HMS
567472	3150	11.7339	2	4.6359E+06	303007	390.4505	164.7	1117	6186	HCD-HMSn
567472	3151	11.7362	2	2.3103E+06	274093	608.8594	120.1	409	1980	HCD-HMSn
567472	3152	11.7384	2	2.3167E+06	908926	332.2133	623.3	315	1270	HCD-HMSn
567472	3153	11.7407	2	8.0236E+06	409354	710.3584	135	1108	7460	HCD-HMSn
567472	3154	11.7429	2	6.0498E+06	516317	521.6234	262	957	5711	HCD-HMSn
